node,community,degree,global_closeness,global_core_num,betweenness,eigenvector,trussness,local_zscore,local_P,local_role,global_role
177,c0,0.0027241208519068845,0.2612746683921061,7,0.0,2.242984638524588e-07,8,-0.3724779366803619,0.0,Local Ultra-Peripheral,Global Peripheral
178,c0,0.0032194155522535907,0.2613084837895554,11,1.1079847592109172e-06,6.041528426876911e-07,14,-0.36579192094386287,0.0,Local Ultra-Peripheral,
179,c0,0.0007429420505200594,0.2611394942766604,2,0.0,2.1294201190852726e-07,3,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
180,c0,0.004952947003467063,0.26142690664249646,15,1.1589228210481616e-06,2.641380407986715e-07,21,-0.34239086586611617,0.0,Local Ultra-Peripheral,
181,c0,0.0024764735017335313,0.26125776397515527,9,0.0,2.2364157028893605e-07,10,-0.3758209445486114,0.0,Local Ultra-Peripheral,Global Peripheral
182,c0,0.0007429420505200594,0.2611394942766604,3,0.0,2.1295915113824532e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
183,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.144548122164338e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
184,c0,0.004457652303120356,0.2613930605903677,11,3.115124492384835e-06,4.2008582516178646e-07,17,-0.34907688160261524,0.0,Local Ultra-Peripheral,
185,c0,0.0064388311045071814,0.26152849740932643,18,3.7080178252779967e-06,1.5087404162585571e-06,27,-0.32233281865661906,0.0,Local Ultra-Peripheral,
186,c0,0.010896483407627538,0.26183374400207493,21,7.951246602985749e-06,1.6891526013995935e-06,44,-0.2621586770281276,0.0,Local Ultra-Peripheral,
187,c0,0.00396235760277365,0.2613592233009709,15,0.0,2.492503554539716e-07,17,-0.35576289733911426,0.0,Local Ultra-Peripheral,
188,c0,0.01188707280832095,0.2619016733687897,21,9.31897282380584e-06,1.9999681739498322e-06,48,-0.24878664555512953,0.0,Local Ultra-Peripheral,
189,c0,0.001733531451213472,0.2790408403012922,7,6.377632770994179e-06,2.713065606170404e-07,7,-0.38584996815336,0.0,Local Ultra-Peripheral,Global Peripheral
190,c0,0.0009905894006934125,0.26115638339154057,4,0.0,2.1584895599947877e-07,5,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
191,c0,0.0007429420505200594,0.2611394942766604,3,0.0,2.1982754613143587e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
192,c0,0.0012382367508667657,0.2611732746911584,2,0.0,2.1575775006800953e-07,4,-0.39253598388985905,0.0,Local Ultra-Peripheral,Global Peripheral
193,c0,0.0012382367508667657,0.2611732746911584,4,0.0,2.1573220907409644e-07,6,-0.39253598388985905,0.0,Local Ultra-Peripheral,Global Peripheral
194,c0,0.0047052996532937095,0.2614099825208778,15,1.1589228210481616e-06,2.576242819618544e-07,20,-0.3457338737343657,0.0,Local Ultra-Peripheral,
195,c0,0.002228826151560178,0.2612408617454875,9,0.0,2.2135803346558037e-07,10,-0.37916395241686096,0.0,Local Ultra-Peripheral,Global Peripheral
196,c0,0.0032194155522535907,0.2613084837895554,13,0.0,5.601583078615533e-07,14,-0.36579192094386287,0.0,Local Ultra-Peripheral,
197,c0,0.00396235760277365,0.2613592233009709,11,1.4637331952169703e-06,4.1573947735938935e-07,15,-0.35576289733911426,0.0,Local Ultra-Peripheral,
198,c4,0.0029717682020802376,0.2854920814479638,7,0.002175086973397315,3.555774100849156e-07,8,-0.7878466028289225,0.2777777777777777,Local Peripheral,Global Peripheral
199,c0,0.011639425458147598,0.2618846877229392,21,7.613336476970486e-06,1.5207716212891247e-06,46,-0.25212965342337906,0.0,Local Ultra-Peripheral,
200,c0,0.014115898959881128,0.2620546433902265,21,8.798383475407342e-06,2.0875584132522845e-06,58,-0.2186995747408838,0.0,Local Ultra-Peripheral,
201,c0,0.0009905894006934125,0.26115638339154057,4,0.0,2.1440824921210015e-07,5,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
202,c0,0.0009905894006934125,0.26757670134517264,4,2.834457358055254e-06,2.2117625094334107e-07,4,-0.39922199962635807,0.375,Local Peripheral,Global Peripheral
203,c0,0.014115898959881128,0.2620546433902265,21,1.7681018276347357e-05,2.214317416201959e-06,57,-0.2186995747408838,0.0,Local Ultra-Peripheral,
204,c0,0.005448241703813769,0.26146076146076147,15,8.05643039975465e-06,4.4835242031137673e-07,23,-0.33570485012961715,0.0,Local Ultra-Peripheral,
205,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1165285159495728e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
206,c0,0.0009905894006934125,0.26115638339154057,4,0.0,2.2205513870161373e-07,5,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
207,c0,0.0007429420505200594,0.2611394942766604,3,0.0,5.38418590727924e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
208,c0,0.001733531451213472,0.2612070638463031,7,0.0,4.359288749756325e-07,8,-0.38584996815336,0.0,Local Ultra-Peripheral,Global Peripheral
209,c0,0.00024764735017335313,0.26110572259941806,1,0.0,2.1031233303459666e-07,2,-0.40590801536285714,0.0,Local Ultra-Peripheral,Global Peripheral
210,c0,0.00024764735017335313,0.26110572259941806,1,0.0,2.1031233303459666e-07,2,-0.40590801536285714,0.0,Local Ultra-Peripheral,Global Peripheral
211,c0,0.007429420505200594,0.26159626846333245,21,0.0,1.200015004539347e-06,30,-0.30896078718362097,0.0,Local Ultra-Peripheral,
212,c0,0.004457652303120356,0.2613930605903677,15,3.096358682189745e-07,9.742383989944487e-07,19,-0.34907688160261524,0.0,Local Ultra-Peripheral,
213,c0,0.009658246656760773,0.2751243442120324,19,0.0008209140000163744,2.6162087362596887e-05,40,-0.2822167242376248,0.04996712689020377,Local Ultra-Peripheral,
214,c0,0.004210004952947003,0.2613761408505405,9,2.3148967290656666e-06,2.332640018761148e-07,17,-0.3524198894708648,0.0,Local Ultra-Peripheral,Global Peripheral
215,c0,0.00024764735017335313,0.26110572259941806,1,0.0,2.1031233303459666e-07,2,-0.40590801536285714,0.0,Local Ultra-Peripheral,Global Peripheral
216,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1168083905373196e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
217,c0,0.001981178801386825,0.27906012439530065,7,1.583479686031085e-05,4.2446591267883045e-07,7,-0.38250696028511044,0.0,Local Ultra-Peripheral,Global Peripheral
218,c0,0.002228826151560178,0.2612408617454875,9,0.0,2.2135803346558037e-07,10,-0.37916395241686096,0.0,Local Ultra-Peripheral,Global Peripheral
219,c0,0.0014858841010401188,0.26119016817593793,5,0.0,2.1705691016014018e-07,6,-0.3891929760216095,0.0,Local Ultra-Peripheral,Global Peripheral
220,c0,0.0009905894006934125,0.26115638339154057,4,0.0,2.1465678033104076e-07,5,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
221,c0,0.001981178801386825,0.2612239617026782,8,0.0,7.365710439170791e-07,9,-0.38250696028511044,0.0,Local Ultra-Peripheral,Global Peripheral
222,c0,0.0027241208519068845,0.2612746683921061,10,0.0,4.3667239419083505e-07,12,-0.3724779366803619,0.0,Local Ultra-Peripheral,
223,c0,0.006686478454680535,0.261545436880627,21,6.343649180304853e-07,1.23445572624129e-06,28,-0.3189898107883695,0.0,Local Ultra-Peripheral,
224,c0,0.006934125804853888,0.2615623785464438,19,5.151466531545627e-06,1.5206653082191618e-06,29,-0.31564680292012,0.0,Local Ultra-Peripheral,
225,c0,0.0024764735017335313,0.26125776397515527,7,0.0,2.2296451145789512e-07,8,-0.3758209445486114,0.0,Local Ultra-Peripheral,Global Peripheral
226,c0,0.003467062902426944,0.26132539477090344,10,3.096358682189745e-07,2.2910029518520856e-07,15,-0.36244891307561333,0.0,Local Ultra-Peripheral,
227,c0,0.003714710252600297,0.2613423079412336,7,9.041367351994054e-06,2.298761112711906e-07,10,-0.3591059052073638,0.0,Local Ultra-Peripheral,Global Peripheral
228,c0,0.0007429420505200594,0.2611394942766604,3,0.0,2.1588092169688921e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
229,c0,0.0014858841010401188,0.26119016817593793,5,0.0,2.497226678750919e-07,7,-0.3891929760216095,0.0,Local Ultra-Peripheral,Global Peripheral
230,c0,0.002228826151560178,0.2612408617454875,4,0.0,2.2139596969006048e-07,8,-0.37916395241686096,0.0,Local Ultra-Peripheral,Global Peripheral
231,c0,0.005200594353640416,0.2614438329556491,15,0.0,8.288259328870449e-07,22,-0.33904785799786663,0.0,Local Ultra-Peripheral,
232,c0,0.006191183754333828,0.2615115601321158,18,3.2582646419362676e-06,1.1942645389386699e-06,26,-0.32567582652486854,0.0,Local Ultra-Peripheral,
233,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1162712130634827e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
234,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.2317063723832e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
235,c0,0.0012382367508667657,0.2611732746911584,5,0.0,6.908164050023532e-07,6,-0.39253598388985905,0.0,Local Ultra-Peripheral,Global Peripheral
236,c0,0.009162951956414065,0.26171495236243436,19,8.981145936349776e-06,1.7262705827233199e-06,38,-0.28555973210587426,0.0,Local Ultra-Peripheral,
237,c0,0.001733531451213472,0.2612070638463031,7,0.0,2.3934747731679905e-07,8,-0.38584996815336,0.0,Local Ultra-Peripheral,Global Peripheral
238,c0,0.005695889053987122,0.2614776921582594,18,0.0,6.917657130456066e-07,24,-0.3323618422613676,0.0,Local Ultra-Peripheral,
239,c0,0.014611193660227836,0.26208866099824757,21,1.4441846810884782e-05,2.0845135786940673e-06,59,-0.21201355900438476,0.0,Local Ultra-Peripheral,
240,c0,0.0007429420505200594,0.2611394942766604,3,0.0,2.144610241933294e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
241,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1164366083017275e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
242,c0,0.005943536404160475,0.26149462504856885,15,1.644412202995309e-05,5.953782015491649e-07,25,-0.3290188343931181,0.0,Local Ultra-Peripheral,
243,c0,0.001981178801386825,0.2612239617026782,6,0.0,2.2024954261417524e-07,8,-0.38250696028511044,0.0,Local Ultra-Peripheral,Global Peripheral
244,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1162712130634827e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
245,c0,0.0012382367508667657,0.2611732746911584,5,0.0,2.1585479935571607e-07,6,-0.39253598388985905,0.0,Local Ultra-Peripheral,Global Peripheral
246,c0,0.003467062902426944,0.2746565093184601,12,2.079275017929747e-05,2.5666580639295228e-05,15,-0.36579192094386287,0.13265306122448983,Local Peripheral,
247,c0,0.0007429420505200594,0.2611394942766604,3,0.0,3.612878460231674e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
248,c0,0.005200594353640416,0.2614438329556491,17,3.521538324609912e-06,1.0123818257043236e-06,22,-0.33904785799786663,0.0,Local Ultra-Peripheral,
249,c0,0.005943536404160475,0.26149462504856885,15,4.564917371456881e-06,7.449774134612845e-07,25,-0.3290188343931181,0.0,Local Ultra-Peripheral,
250,c0,0.0012382367508667657,0.2611732746911584,5,2.477086945751796e-07,4.065834721812274e-07,6,-0.39253598388985905,0.0,Local Ultra-Peripheral,Global Peripheral
251,c0,0.003467062902426944,0.26132539477090344,10,5.862439104945917e-06,5.568719448115e-07,13,-0.36244891307561333,0.0,Local Ultra-Peripheral,
252,c0,0.016097077761267953,0.2621907668333225,21,1.4813454689190011e-05,2.5939957925083553e-06,66,-0.19195551179488762,0.0,Local Ultra-Peripheral,
253,c0,0.0007429420505200594,0.2611394942766604,3,0.0,2.130110549045412e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
254,c0,0.004210004952947003,0.2613761408505405,15,8.699293440437854e-07,2.5034871529730487e-07,18,-0.3524198894708648,0.0,Local Ultra-Peripheral,
255,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1164366083017275e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
256,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1162712130634827e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
257,c0,0.004457652303120356,0.2613930605903677,13,1.217787891060123e-05,9.586755598516798e-07,19,-0.34907688160261524,0.0,Local Ultra-Peripheral,
258,c0,0.003714710252600297,0.2613423079412336,12,0.0,4.797410888700042e-07,16,-0.3591059052073638,0.0,Local Ultra-Peripheral,
259,c0,0.001981178801386825,0.2612239617026782,5,0.0,2.1973746334830285e-07,6,-0.38250696028511044,0.0,Local Ultra-Peripheral,Global Peripheral
260,c0,0.001981178801386825,0.2612239617026782,6,2.0642391214598296e-06,5.549415735227251e-07,8,-0.38250696028511044,0.0,Local Ultra-Peripheral,Global Peripheral
261,c0,0.009410599306587419,0.2617319159968888,21,4.7429563224251825e-06,1.1036322482791778e-06,38,-0.2822167242376248,0.0,Local Ultra-Peripheral,
262,c0,0.0009905894006934125,0.26115638339154057,4,0.0,2.1465678033104076e-07,5,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
263,c0,0.001733531451213472,0.2612070638463031,6,4.1284782429196595e-07,2.1878409646215869e-07,7,-0.38584996815336,0.0,Local Ultra-Peripheral,Global Peripheral
264,c0,0.0012382367508667657,0.2611732746911584,5,0.0,2.1574871103769876e-07,6,-0.39253598388985905,0.0,Local Ultra-Peripheral,Global Peripheral
265,c0,0.006686478454680535,0.261545436880627,21,1.4854665865708457e-06,7.415857167058421e-07,28,-0.3189898107883695,0.0,Local Ultra-Peripheral,
266,c0,0.004457652303120356,0.2613930605903677,15,8.699293440437854e-07,2.5387831957621347e-07,19,-0.34907688160261524,0.0,Local Ultra-Peripheral,
267,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.117588831782126e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
268,c0,0.0027241208519068845,0.2612746683921061,11,0.0,2.956953971522641e-07,12,-0.3724779366803619,0.0,Local Ultra-Peripheral,
269,c0,0.0014858841010401188,0.2917840884456969,5,5.202137420461467e-05,3.866299736071056e-06,7,-0.3891929760216095,0.0,Local Ultra-Peripheral,Global Peripheral
270,c0,0.0009905894006934125,0.26115638339154057,3,0.0,2.3827091310420748e-07,4,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
271,c0,0.018078256562654778,0.2623270317676866,21,1.7267766156838634e-05,2.3411405713014694e-06,71,-0.16521144884889144,0.0,Local Ultra-Peripheral,
272,c0,0.01114413075780089,0.2618507230400104,21,4.053434249124119e-05,1.7680441793359516e-06,46,-0.2588156691598781,0.0,Local Ultra-Peripheral,
273,c0,0.002228826151560178,0.2612408617454875,9,0.0,2.2135803346558037e-07,10,-0.37916395241686096,0.0,Local Ultra-Peripheral,Global Peripheral
274,c0,0.003467062902426944,0.26132539477090344,12,1.2453486567927981e-06,6.220636707419901e-07,15,-0.36244891307561333,0.0,Local Ultra-Peripheral,
275,c0,0.0024764735017335313,0.26125776397515527,9,0.0,2.2364157028893605e-07,10,-0.3758209445486114,0.0,Local Ultra-Peripheral,Global Peripheral
276,c0,0.004457652303120356,0.2613930605903677,16,1.4629885202092287e-06,8.402602455627398e-07,19,-0.34907688160261524,0.0,Local Ultra-Peripheral,
277,c0,0.016097077761267953,0.2621907668333225,21,7.730344088457234e-05,2.868922806339134e-06,66,-0.19195551179488762,0.0,Local Ultra-Peripheral,
278,c0,0.0024764735017335313,0.26125776397515527,7,0.0,2.229301004528747e-07,8,-0.3758209445486114,0.0,Local Ultra-Peripheral,Global Peripheral
279,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1173432362574754e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
280,c0,0.010648836057454186,0.261816767165921,21,1.2778749707845226e-05,1.6684602480353666e-06,43,-0.26550168489637715,0.0,Local Ultra-Peripheral,
281,c0,0.00396235760277365,0.2613592233009709,11,6.441498390965817e-06,5.703872719208763e-07,15,-0.35576289733911426,0.0,Local Ultra-Peripheral,
282,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1162712130634827e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
283,c0,0.0012382367508667657,0.2611732746911584,4,0.0,2.3644599551643322e-07,5,-0.39253598388985905,0.0,Local Ultra-Peripheral,Global Peripheral
284,c0,0.00396235760277365,0.2613592233009709,11,6.974129672503052e-06,5.657604108605427e-07,15,-0.35576289733911426,0.0,Local Ultra-Peripheral,
285,c0,0.011639425458147598,0.27527438816551913,21,0.00044002442000355544,2.6149286936079148e-05,48,-0.2554726612916286,0.041647804436396596,Local Ultra-Peripheral,
286,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1177409877636159e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
287,c0,0.00024764735017335313,0.26110572259941806,1,0.0,2.1031233303459666e-07,2,-0.40590801536285714,0.0,Local Ultra-Peripheral,Global Peripheral
288,c0,0.0009905894006934125,0.26115638339154057,4,0.0,3.9757083217021723e-07,5,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
289,c0,0.0009905894006934125,0.26115638339154057,4,0.0,2.1463936312060157e-07,5,-0.39587899175810853,0.0,Local Ultra-Peripheral,Global Peripheral
290,c0,0.003467062902426944,0.26132539477090344,13,2.0642391214598297e-07,8.14785573247029e-07,15,-0.36244891307561333,0.0,Local Ultra-Peripheral,
291,c0,0.008915304606240713,0.26169799092676604,19,4.747032800042461e-06,1.5780468372013128e-06,37,-0.2889027399741238,0.0,Local Ultra-Peripheral,
292,c0,0.00024764735017335313,0.26110572259941806,1,0.0,2.1031233303459666e-07,2,-0.40590801536285714,0.0,Local Ultra-Peripheral,Global Peripheral
293,c0,0.0007429420505200594,0.2611394942766604,3,0.0,2.130829117045202e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
294,c0,0.0007429420505200594,0.2611394942766604,3,0.0,2.2950704718907147e-07,4,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
295,c0,0.0024764735017335313,0.26125776397515527,10,6.380375466330383e-07,4.382012125777609e-07,11,-0.3758209445486114,0.0,Local Ultra-Peripheral,
296,c0,0.001733531451213472,0.2612070638463031,6,4.1284782429196595e-07,2.1878409646215869e-07,7,-0.38584996815336,0.0,Local Ultra-Peripheral,Global Peripheral
297,c0,0.006191183754333828,0.2615115601321158,21,2.2022120960390246e-06,1.389417223986168e-06,26,-0.32567582652486854,0.0,Local Ultra-Peripheral,
298,c0,0.0027241208519068845,0.2612746683921061,11,0.0,4.5143188481435364e-07,12,-0.3724779366803619,0.0,Local Ultra-Peripheral,
299,c0,0.004952947003467063,0.26142690664249646,15,3.1081543343123725e-06,2.573352695348782e-07,21,-0.34239086586611617,0.0,Local Ultra-Peripheral,
300,c0,0.001733531451213472,0.2612070638463031,7,1.6749826014131193e-06,2.254053993430907e-07,8,-0.38584996815336,0.0,Local Ultra-Peripheral,Global Peripheral
301,c0,0.0007429420505200594,0.2611394942766604,2,0.0,3.657358061157561e-07,3,-0.39922199962635807,0.0,Local Ultra-Peripheral,Global Peripheral
302,c0,0.004952947003467063,0.26142690664249646,15,1.7781945574861103e-06,4.179630412566643e-07,21,-0.34239086586611617,0.0,Local Ultra-Peripheral,
303,c0,0.005200594353640416,0.2614438329556491,14,1.7644329633430448e-06,1.4552323604270868e-06,22,-0.33904785799786663,0.0,Local Ultra-Peripheral,
304,c0,0.013620604259534423,0.2754245958665848,21,0.00048473248662252746,2.635391336005351e-05,56,-0.2287285983456324,0.03570247933884296,Local Ultra-Peripheral,
305,c0,0.0004952947003467063,0.26112260734609416,2,0.0,2.1183892300236588e-07,3,-0.4025650074946076,0.0,Local Ultra-Peripheral,Global Peripheral
